State Name,City Name,Year,Month,Day of Week,Time of Day,Accident Severity,Number of Vehicles Involved,Vehicle Type Involved,Number of Casualties,Number of Fatalities,Weather Conditions,Road Type,Road Condition,Lighting Conditions,Traffic Control Presence,Speed Limit (km/h),Driver Age,Driver Gender,Driver License Status,Alcohol Involvement,Accident Location Details
23,23,2021,6,3,617,1,5,2,10,5,4,0,2,2,1,118,26,0,0,1,3
13,1,2023,2,5,877,0,5,0,7,1,1,3,1,0,3,43,40,0,2,1,0
9,23,2022,11,6,356,1,4,6,1,2,3,2,3,3,1,56,69,1,2,0,1
21,23,2021,3,2,229,2,1,5,3,0,3,1,2,2,0,102,58,0,1,0,3
3,23,2018,0,0,308,0,2,1,8,3,3,3,2,0,3,118,52,0,1,0,3
7,23,2020,0,4,1242,2,4,0,6,3,2,2,2,3,2,114,45,0,0,1,3
3,23,2023,7,4,463,0,3,4,10,2,2,2,3,1,2,105,57,1,2,1,1
27,23,2020,10,0,301,0,5,2,1,3,2,1,1,1,0,116,65,0,2,1,2
31,19,2023,4,4,1149,0,4,4,2,4,1,0,2,3,1,88,23,1,0,1,0
7,23,2019,5,0,448,2,5,5,5,4,1,0,3,2,1,75,32,0,1,1,2
31,4,2023,11,0,1242,1,4,0,10,4,2,2,1,0,0,77,32,0,0,1,1
31,19,2018,9,0,641,0,3,3,0,5,4,2,3,0,2,105,19,0,2,0,1
6,5,2018,2,5,502,0,2,1,10,5,2,0,0,3,2,109,62,1,2,0,2
1,23,2023,1,4,446,0,1,5,1,2,4,0,0,3,3,87,31,0,2,1,0
3,23,2019,3,4,181,1,1,5,5,2,1,3,0,3,3,96,21,0,2,1,0
30,23,2023,8,2,1096,0,5,0,8,0,3,0,1,3,0,61,22,1,2,1,2
10,23,2020,7,1,1064,1,2,3,2,3,0,2,3,2,0,98,54,1,1,0,0
18,23,2020,5,2,747,1,5,3,2,5,3,0,2,0,3,91,48,0,0,1,2
29,8,2021,0,3,201,2,3,2,0,3,0,2,3,3,3,82,21,0,1,1,1
1,23,2022,9,5,472,2,4,3,6,0,4,3,2,0,1,112,47,1,0,1,1
28,23,2020,4,1,1017,1,2,1,7,4,0,2,2,3,2,105,60,0,0,1,1
0,27,2018,1,6,653,1,5,0,7,2,2,2,0,1,3,112,43,0,2,0,1
27,23,2019,5,6,1150,0,3,0,10,0,0,3,1,2,2,37,44,1,1,0,1
2,23,2020,9,1,1128,2,3,5,4,2,0,0,0,0,0,42,25,0,0,1,1
16,13,2021,9,6,1118,0,4,3,2,4,0,0,2,3,1,35,41,1,1,1,2
11,23,2022,11,1,38,0,4,5,2,5,1,1,0,3,0,54,58,1,1,1,2
24,7,2022,9,1,556,1,4,5,3,3,2,3,0,0,2,54,59,0,1,0,0
11,23,2023,9,6,930,1,5,5,7,2,0,2,0,0,3,114,19,1,0,0,3
1,23,2018,9,0,224,0,5,5,8,5,2,2,3,1,0,86,55,0,0,0,3
4,23,2019,10,5,273,2,4,6,8,4,2,0,2,2,2,71,33,1,1,0,1
20,23,2021,9,0,465,2,4,3,0,4,3,2,1,1,0,76,46,1,2,0,0
12,23,2019,1,0,642,2,4,5,6,2,1,2,2,1,2,84,62,0,2,1,1
9,23,2018,0,0,967,1,2,5,7,1,2,2,2,2,2,42,62,1,0,1,3
11,23,2023,7,5,1077,1,5,2,9,2,2,3,3,3,0,46,52,0,2,0,0
30,23,2021,3,6,1204,1,3,4,10,3,1,0,0,3,2,65,43,1,2,1,2
25,23,2022,1,6,778,2,4,2,5,3,2,3,2,0,3,80,22,0,0,1,1
2,23,2022,8,4,930,0,5,4,10,0,4,0,1,3,2,60,27,1,1,1,2
16,15,2019,1,4,519,0,4,1,3,3,3,2,3,1,1,64,39,1,2,1,3
4,23,2023,5,1,778,1,2,0,7,2,1,1,0,0,0,100,22,1,0,0,3
26,2,2023,0,0,679,0,3,2,2,2,4,1,1,0,1,100,63,0,1,1,0
2,23,2022,6,2,691,1,5,4,10,2,4,1,3,1,2,61,19,1,0,0,1
29,25,2018,8,5,221,1,3,4,1,1,2,0,0,1,3,34,58,1,2,0,3
5,23,2023,0,3,727,1,4,0,4,2,1,2,2,1,3,67,58,0,2,0,3
0,21,2023,10,5,939,0,4,3,0,2,3,2,0,1,0,35,41,1,1,0,2
7,23,2022,7,4,45,1,2,1,9,0,2,0,1,3,0,115,59,0,2,0,2
26,2,2018,4,5,218,1,4,6,0,1,1,2,2,2,3,69,27,0,1,0,0
5,23,2018,0,4,1073,1,1,0,8,1,2,2,2,1,1,75,41,1,0,1,3
20,23,2020,9,0,627,0,4,3,6,3,4,1,3,2,1,33,57,0,2,1,3
10,23,2021,9,1,1133,2,4,0,0,5,1,1,0,0,0,71,21,0,2,0,2
22,23,2022,4,3,838,1,2,5,7,3,2,3,0,2,1,34,31,0,2,0,2
22,23,2023,10,4,76,1,2,4,8,1,0,2,1,3,0,44,51,1,1,1,2
22,23,2018,8,2,463,1,1,4,0,1,3,3,0,1,1,88,21,1,1,0,2
11,23,2020,5,0,871,1,3,6,10,0,4,2,3,3,3,114,60,0,1,1,2
6,18,2018,6,6,980,0,1,1,0,0,4,0,0,1,0,100,40,0,1,0,0
30,23,2019,0,0,180,1,4,3,7,5,0,1,1,3,0,111,69,1,2,1,2
7,23,2023,6,1,1134,0,1,3,4,2,2,3,3,0,2,50,37,1,1,0,3
23,23,2019,10,3,324,1,2,4,3,1,4,3,1,0,0,80,28,0,0,0,2
31,19,2019,0,3,891,1,2,1,10,1,1,0,2,3,3,55,20,1,0,1,0
28,23,2018,9,2,1231,2,5,6,1,4,3,0,0,3,3,108,32,0,2,0,3
24,22,2023,0,2,182,2,2,1,5,5,4,0,1,2,0,46,51,1,1,0,2
20,23,2022,9,3,453,2,4,4,1,5,2,3,2,1,2,38,54,0,1,1,0
24,6,2018,1,0,159,0,3,4,3,1,1,0,1,1,3,98,49,1,1,0,1
1,23,2023,1,6,809,2,1,4,0,1,4,0,3,0,2,65,41,0,0,0,2
23,23,2022,10,5,1163,0,5,2,1,5,4,0,3,2,3,52,59,0,1,0,2
10,23,2021,5,5,557,0,5,1,8,3,0,2,1,3,2,55,25,0,2,0,1
14,23,2018,6,6,854,0,4,3,0,3,4,3,0,3,0,66,47,1,2,0,2
30,23,2022,7,2,83,0,1,1,4,1,0,3,1,1,1,71,39,1,1,1,2
5,23,2019,0,5,684,1,5,6,4,4,4,0,3,2,3,56,21,1,2,0,1
24,6,2021,7,3,982,2,5,5,9,2,2,2,0,3,1,48,23,1,2,0,2
14,23,2018,1,1,242,2,3,5,5,2,3,1,0,1,3,81,57,1,0,1,1
26,3,2018,1,0,386,1,4,2,9,2,1,3,2,2,3,75,41,0,2,0,2
12,23,2022,10,1,743,1,3,0,2,5,1,0,2,1,1,82,63,0,1,0,1
9,23,2021,11,6,853,0,4,2,10,0,2,3,1,3,1,86,51,1,2,1,3
16,17,2023,4,1,1241,1,2,6,8,0,0,0,2,0,1,34,59,0,1,1,3
30,23,2023,8,3,157,2,1,2,3,2,2,2,0,2,2,70,25,0,1,1,0
24,7,2020,9,4,1000,2,5,0,6,1,4,3,2,2,0,50,35,1,0,0,1
7,23,2021,1,4,179,1,4,2,9,4,3,1,2,3,0,36,57,1,1,1,2
5,23,2023,9,6,1147,2,1,5,10,0,1,0,3,3,1,47,24,0,2,0,0
19,23,2021,2,3,834,0,4,1,4,2,2,1,3,3,0,72,32,0,2,1,1
14,23,2018,5,3,880,0,2,1,8,1,3,0,0,0,2,89,61,0,1,0,2
21,23,2023,2,2,451,2,1,3,4,3,3,0,1,3,2,48,46,0,1,0,3
29,8,2019,7,0,725,2,1,0,8,5,3,3,2,1,0,57,40,0,0,0,0
3,23,2023,4,6,895,0,1,2,7,1,4,0,0,3,2,58,67,0,0,0,1
3,23,2021,7,4,748,0,3,5,0,1,3,3,2,0,0,91,57,0,0,1,3
14,23,2023,0,2,78,2,4,1,7,3,1,0,2,1,3,105,67,0,1,0,2
25,23,2023,6,0,40,1,3,6,9,4,0,0,3,2,2,59,26,1,0,1,2
4,23,2019,9,5,69,2,4,1,4,0,0,1,0,1,3,49,31,0,0,1,0
31,9,2020,4,4,821,0,3,4,9,3,3,1,0,0,3,47,45,1,1,1,0
18,23,2020,4,1,636,2,2,6,3,2,3,3,2,0,3,100,29,0,1,0,1
30,23,2021,5,3,453,0,3,4,10,0,1,1,3,1,3,60,26,0,2,1,2
25,23,2019,8,1,902,2,4,6,4,0,0,2,3,2,2,78,38,0,0,0,1
22,23,2021,7,4,1184,0,4,1,3,5,2,2,2,2,0,84,49,1,0,1,0
14,23,2019,8,2,349,0,4,2,1,0,0,3,3,3,0,77,60,0,2,1,2
30,23,2023,11,6,596,2,5,5,5,3,2,1,1,3,3,56,41,1,2,1,2
16,15,2022,4,4,356,0,1,4,2,1,1,0,1,2,0,75,44,0,2,1,2
17,23,2023,8,2,770,1,4,2,5,4,1,2,1,0,1,50,33,1,2,1,0
7,23,2022,0,2,1244,1,1,6,2,5,3,0,2,1,1,35,31,0,2,1,2
29,10,2021,2,2,1010,2,2,1,9,3,2,1,0,3,0,75,52,0,0,0,1
14,23,2022,3,6,813,2,3,2,6,3,0,3,1,2,1,51,55,1,0,0,0
2,23,2023,1,3,772,1,1,3,0,3,2,3,2,1,1,89,34,0,1,1,0
2,23,2019,0,3,1115,0,1,1,3,1,0,2,0,2,0,34,42,1,0,1,3
24,22,2020,10,6,811,1,5,1,7,2,3,0,3,1,3,108,53,1,2,1,2
3,23,2018,3,6,986,2,4,4,2,0,3,1,2,1,0,119,59,0,0,0,0
31,9,2022,9,2,746,0,1,3,7,5,1,0,1,2,2,111,65,0,0,0,3
14,23,2018,4,5,1001,1,3,6,2,3,4,1,0,0,2,68,26,0,1,0,3
27,23,2020,4,1,335,2,3,6,3,0,2,3,3,1,1,30,23,0,2,0,1
2,23,2023,10,1,202,0,2,4,10,0,3,2,1,3,3,53,31,1,2,1,1
4,23,2020,0,3,46,2,4,6,3,1,4,1,2,2,2,55,62,1,1,0,3
23,23,2018,1,2,506,0,4,1,4,5,4,0,1,3,2,104,35,0,2,1,3
28,23,2020,0,1,75,2,4,1,7,4,1,3,3,3,2,88,18,1,0,0,2
20,23,2018,5,2,621,0,3,2,6,1,1,1,1,0,1,42,62,0,0,1,0
0,26,2020,7,5,1092,1,3,3,4,1,1,3,1,2,2,57,47,0,1,0,1
19,23,2023,3,0,1168,0,5,4,2,4,4,0,1,3,3,43,33,0,1,0,3
13,1,2020,1,0,429,1,2,5,10,0,3,2,0,3,0,98,66,1,1,1,1
25,23,2020,5,0,802,0,1,6,10,0,4,0,3,1,2,34,45,0,1,1,2
12,23,2019,8,4,1238,0,1,4,5,0,1,0,0,0,0,78,26,1,2,1,3
17,23,2022,7,4,489,2,5,4,10,2,2,1,2,2,0,90,66,1,0,1,2
23,23,2020,1,6,981,2,5,0,5,2,4,2,0,0,2,99,50,0,1,1,1
9,23,2021,2,6,919,1,1,2,6,5,0,0,1,2,0,115,70,0,2,1,3
28,23,2023,9,5,1043,2,3,2,1,1,3,3,0,1,1,76,50,0,1,1,3
16,13,2022,6,1,1071,0,3,3,2,1,0,3,1,0,2,37,18,0,1,0,1
24,6,2021,3,1,700,2,3,5,8,5,1,2,1,3,1,94,19,1,2,1,1
21,23,2021,8,3,30,1,3,6,7,1,4,2,0,3,1,32,25,0,0,0,2
10,23,2020,3,2,1148,0,1,2,9,0,2,1,2,1,1,46,53,1,0,1,1
1,23,2018,10,2,262,2,5,0,8,2,3,1,3,1,2,90,39,1,0,1,1
18,23,2021,6,4,229,2,2,1,1,3,2,1,1,1,2,107,35,1,0,1,2
26,2,2021,11,3,295,0,1,4,8,3,4,2,0,2,0,63,45,0,0,1,2
8,20,2020,3,1,378,0,3,6,1,1,1,1,1,0,1,97,39,1,1,0,2
5,23,2018,5,6,1196,2,4,2,3,3,2,1,1,3,2,83,26,0,1,1,3
21,23,2022,2,0,86,1,3,2,10,3,3,0,1,3,0,61,66,1,0,0,2
7,23,2020,8,1,712,2,4,5,2,2,1,2,2,0,0,104,57,1,0,1,3
11,23,2021,9,3,702,2,1,6,0,2,3,1,1,0,0,41,50,0,2,0,2
27,23,2023,1,2,775,1,3,4,5,0,4,3,2,0,2,36,67,1,0,0,1
1,23,2019,1,1,495,0,3,3,2,5,4,1,1,0,2,35,32,1,2,1,2
12,23,2020,11,3,1120,2,3,3,8,3,0,0,3,2,2,40,55,0,1,0,1
0,21,2023,7,4,1185,0,1,4,0,1,1,1,0,3,3,49,28,0,0,0,1
3,23,2019,8,2,747,2,1,1,9,5,0,1,0,0,0,49,57,1,2,1,2
8,0,2023,7,6,1216,0,1,2,10,0,2,3,3,2,3,119,25,0,2,1,2
23,23,2023,5,4,183,1,3,4,4,5,3,2,3,3,2,115,37,0,0,1,3
10,23,2023,0,3,947,2,5,1,8,1,0,3,0,0,2,113,37,0,0,1,3
25,23,2019,4,6,793,0,2,6,0,4,1,0,2,2,2,115,25,0,1,1,1
11,23,2019,3,0,842,2,2,4,0,4,4,2,3,3,3,85,22,0,1,1,0
27,23,2021,3,3,910,1,2,0,7,1,1,3,3,0,2,84,63,1,2,1,2
31,19,2018,5,5,1228,0,1,6,10,0,3,0,1,1,0,115,49,1,0,1,2
18,23,2022,8,3,207,1,5,2,9,3,3,3,0,2,1,116,30,1,0,1,0
3,23,2023,0,2,185,1,4,5,4,5,1,1,3,1,2,99,45,1,2,1,2
10,23,2021,5,6,410,1,1,1,9,2,4,2,3,2,3,73,44,0,0,1,1
10,23,2020,10,3,616,1,5,1,4,4,1,3,1,1,2,114,20,0,0,1,2
2,23,2022,9,0,660,1,1,5,3,0,4,1,1,0,2,111,18,0,1,1,0
19,23,2022,6,6,1072,1,1,5,6,3,2,0,1,0,0,89,33,0,0,1,0
26,3,2019,4,0,1032,2,3,3,10,1,1,3,2,0,3,112,62,1,0,1,2
10,23,2021,9,4,827,2,5,4,9,5,0,1,1,1,3,85,31,1,2,1,0
2,23,2019,5,5,1065,0,2,5,4,3,0,2,2,1,3,118,63,1,2,0,3
28,23,2022,6,6,988,2,5,2,6,3,0,0,2,3,2,60,55,1,1,1,0
25,23,2021,2,0,498,1,5,1,10,5,0,0,1,1,1,36,24,1,1,1,0
5,23,2021,2,2,104,1,4,5,7,1,3,1,0,3,1,87,33,1,0,1,1
14,23,2021,3,5,461,2,2,3,7,2,3,0,0,2,2,93,43,1,0,0,0
29,25,2018,5,5,564,1,4,3,4,5,2,3,0,1,0,82,31,1,2,1,3
19,23,2021,2,1,370,0,4,3,10,0,1,3,2,3,2,63,31,0,1,1,2
26,3,2020,5,5,141,0,2,6,5,1,4,1,1,1,1,46,18,0,0,1,0
9,23,2020,8,4,373,2,2,4,0,0,4,1,0,1,2,82,56,1,0,1,2
27,23,2022,5,0,642,0,5,0,3,0,2,0,2,0,0,77,53,0,0,0,0
26,2,2020,0,0,106,1,1,0,3,3,1,2,2,2,0,99,31,1,0,1,1
29,8,2021,2,0,25,1,2,5,5,1,0,2,2,2,2,112,31,0,2,0,1
8,20,2018,7,0,1109,1,1,6,4,0,0,3,2,2,3,70,30,0,1,0,2
12,23,2022,1,3,499,1,3,0,6,4,4,1,2,3,0,105,22,1,1,1,3
23,23,2023,5,0,733,0,3,4,7,3,4,1,0,3,0,78,57,0,0,1,0
29,8,2020,6,6,577,2,2,1,10,5,3,3,0,3,3,101,50,0,2,1,1
9,23,2022,3,6,571,0,5,0,4,5,0,0,2,2,3,52,67,1,2,1,0
22,23,2018,0,4,32,2,2,3,5,5,0,0,0,0,2,96,46,0,2,0,0
6,5,2021,6,3,279,0,4,6,9,5,3,2,2,3,3,100,51,0,2,1,2
27,23,2021,6,0,992,1,3,0,0,4,4,0,0,3,0,97,21,1,1,1,0
12,23,2023,8,5,1017,2,3,5,7,1,2,2,1,1,2,64,50,0,2,0,3
14,23,2018,8,1,618,1,4,0,9,5,3,3,2,2,0,88,50,0,2,1,1
28,23,2021,1,0,505,0,4,3,0,2,4,0,0,1,1,97,44,1,2,0,1
22,23,2023,3,3,201,1,4,1,8,4,2,3,3,1,1,60,67,0,0,0,0
27,23,2019,8,3,805,1,5,2,9,3,4,0,1,2,3,56,18,1,1,0,1
7,23,2018,10,6,713,0,5,6,4,5,1,1,2,3,2,77,25,1,0,0,1
14,23,2018,11,0,1260,2,1,2,8,3,3,1,0,0,1,99,27,0,1,1,1
3,23,2022,7,4,776,0,2,4,1,5,1,1,2,1,2,110,54,1,2,0,3
16,13,2019,10,4,515,2,2,3,3,5,4,2,2,0,1,41,35,0,0,0,0
9,23,2023,3,1,1160,2,1,0,3,5,0,2,3,0,0,80,63,0,1,1,0
24,7,2023,0,5,1037,0,4,4,10,4,4,2,2,1,2,103,20,0,1,1,0
7,23,2018,10,6,513,2,2,1,9,5,0,3,1,1,1,46,26,1,0,0,3
2,23,2020,8,1,899,2,3,0,2,3,1,2,2,2,3,85,68,0,2,0,3
15,23,2023,9,1,579,0,1,4,8,4,1,2,2,0,1,71,54,1,2,0,0
1,23,2021,0,4,1124,0,5,4,5,1,4,2,0,2,3,116,37,1,1,1,2
25,23,2018,1,4,1173,1,4,0,3,1,0,3,3,0,3,48,29,0,1,1,0
29,10,2018,11,0,374,2,1,4,0,4,1,2,0,0,2,107,60,1,0,1,3
17,23,2019,6,3,970,1,5,5,1,0,4,0,1,3,3,114,22,0,0,0,1
25,23,2023,6,0,3,1,5,3,4,5,1,1,3,2,0,43,55,1,2,0,1
9,23,2022,8,0,817,1,5,4,8,3,1,1,3,1,2,96,39,0,1,1,2
16,13,2018,0,0,455,0,5,5,1,2,4,0,1,0,1,85,31,0,0,0,1
4,23,2020,9,6,284,2,5,2,6,5,2,0,0,1,0,102,44,0,2,0,1
9,23,2022,1,1,56,0,1,3,3,1,3,0,0,0,2,62,29,0,0,0,3
11,23,2021,10,4,1177,2,1,4,10,4,1,3,2,1,2,59,38,1,2,0,3
4,23,2022,8,4,13,2,4,0,9,1,4,0,3,3,2,106,29,0,0,1,0
14,23,2018,1,6,1028,2,4,1,0,3,1,2,2,1,1,82,35,1,1,1,0
28,23,2021,3,1,360,2,3,0,7,4,2,1,0,0,2,75,68,1,2,0,1
26,11,2018,8,6,114,1,3,3,5,0,1,0,1,1,2,79,43,1,0,1,3
27,23,2020,2,6,164,2,5,4,6,1,2,1,2,3,0,103,29,1,1,1,0
23,23,2022,7,3,280,0,4,1,10,2,4,3,1,2,1,68,61,0,1,0,1
12,23,2019,3,5,251,1,5,4,10,5,0,3,3,1,2,100,69,0,0,0,2
21,23,2022,3,6,73,2,4,1,2,1,2,1,1,3,2,89,41,0,1,0,0
6,16,2018,11,1,634,2,5,6,6,4,1,0,1,3,1,104,45,1,1,1,2
13,14,2018,2,0,64,0,3,4,5,3,2,1,2,3,2,36,51,0,1,0,1
16,17,2020,4,1,334,1,2,3,1,0,4,0,3,2,0,99,30,1,1,0,3
28,23,2020,8,2,501,2,3,1,8,1,0,0,0,3,3,37,60,0,0,1,3
24,22,2019,1,3,680,2,5,4,8,4,2,3,2,2,2,87,30,1,2,1,1
16,13,2018,6,5,191,0,5,1,6,1,0,2,1,2,0,120,37,0,1,1,0
12,23,2021,11,1,1244,0,1,4,4,3,2,0,2,1,0,46,69,1,1,0,3
26,3,2021,0,0,994,0,1,1,10,4,2,3,3,1,0,104,50,1,1,0,3
21,23,2020,2,5,853,1,3,2,1,2,2,3,0,0,1,94,64,0,2,0,0
11,23,2023,7,6,695,0,2,4,2,5,2,1,0,0,0,111,44,0,1,1,2
2,23,2022,1,6,29,1,3,6,9,3,3,3,2,3,3,103,60,0,1,0,2
19,23,2019,6,3,1195,0,4,0,3,3,4,2,3,3,1,32,67,1,1,1,3
16,17,2021,4,3,624,0,3,4,6,3,2,2,2,0,1,97,38,0,2,1,0
26,3,2021,11,5,1000,1,3,6,6,2,3,2,3,3,3,72,32,0,0,1,0
13,12,2019,2,2,782,2,5,1,9,0,4,1,2,1,0,61,56,0,2,1,3
7,23,2022,2,0,1199,1,4,1,2,2,1,3,3,0,1,102,50,0,0,1,2
0,26,2023,10,6,341,0,1,2,10,3,2,2,0,3,3,42,68,1,0,0,2
16,17,2022,6,1,991,0,4,2,1,3,2,2,2,3,3,104,29,0,2,0,2
24,7,2022,2,1,150,2,1,6,5,0,3,3,2,0,0,115,66,1,2,1,1
4,23,2020,3,1,427,1,5,2,7,0,2,0,0,2,1,74,65,0,2,0,2
14,23,2021,6,2,466,2,4,0,0,4,1,2,1,3,0,68,38,1,1,1,0
14,23,2020,3,1,860,0,2,6,4,2,2,1,3,1,0,117,59,1,0,1,2
27,23,2023,9,1,526,0,4,3,0,2,1,2,1,0,1,67,27,0,2,1,2
21,23,2022,1,6,613,2,3,5,4,0,1,3,1,3,1,51,30,0,1,0,3
2,23,2020,2,0,611,2,3,4,5,2,0,1,2,0,1,98,44,1,2,0,3
20,23,2021,0,1,137,0,2,6,3,1,0,1,1,2,2,30,66,0,1,1,3
5,23,2023,7,5,596,1,1,0,6,1,2,3,3,1,0,47,65,1,1,0,3
14,23,2021,11,4,115,2,2,3,9,3,2,1,3,1,1,77,54,0,1,1,0
29,8,2021,6,0,711,1,1,3,5,4,0,3,3,1,0,119,58,1,0,1,3
13,14,2020,10,2,17,0,3,5,9,3,2,1,0,0,2,76,31,0,1,0,0
27,23,2023,11,1,557,0,1,5,3,5,1,0,0,0,3,60,63,1,2,1,2
23,23,2018,11,2,527,2,1,5,0,4,2,1,0,0,3,114,70,1,2,1,2
27,23,2021,8,2,286,2,2,0,1,5,4,0,0,2,3,82,22,0,1,1,0
3,23,2019,3,1,618,1,1,0,2,3,3,3,3,1,2,41,33,1,2,0,1
29,10,2020,11,2,1115,2,5,4,9,4,1,0,0,2,3,60,70,1,2,1,2
7,23,2018,0,4,334,0,2,5,8,2,0,3,2,2,0,75,45,0,1,1,1
20,23,2022,4,0,302,0,1,6,7,5,0,2,0,1,1,118,19,1,2,0,2
26,11,2022,2,5,1014,1,1,2,6,4,4,3,2,0,0,102,30,0,1,0,1
15,23,2021,7,0,1250,2,5,2,5,0,1,3,3,0,1,92,32,0,0,1,3
30,23,2021,6,5,1233,1,3,6,1,4,1,3,0,1,3,72,60,0,2,1,1
18,23,2018,3,6,1059,1,4,3,0,3,4,0,3,2,2,32,39,1,0,0,2
13,1,2022,5,4,605,0,1,4,8,4,3,0,3,2,2,58,20,0,0,1,3
15,23,2021,3,0,599,1,4,6,0,2,0,0,1,3,2,119,18,1,0,0,2
14,23,2018,5,5,518,0,5,5,9,3,0,0,1,1,1,38,63,1,0,1,0
25,23,2023,5,6,738,0,1,1,6,4,2,1,3,0,1,60,47,1,2,0,2
6,16,2023,3,6,329,2,3,3,6,1,2,0,1,1,1,80,54,0,2,0,2
31,4,2021,4,1,1239,0,1,0,3,5,0,1,3,2,2,55,48,0,1,0,1
14,23,2018,4,2,8,1,4,2,7,3,4,3,1,0,1,113,47,1,2,1,1
30,23,2019,1,4,933,1,3,5,6,1,2,1,3,1,0,107,20,0,1,0,2
3,23,2018,9,1,1236,0,5,0,7,4,3,2,2,0,2,78,38,0,0,1,1
4,23,2018,7,5,900,0,3,2,4,3,3,3,3,0,2,69,51,1,0,1,0
17,23,2018,0,2,262,1,3,0,8,1,4,0,1,0,1,36,18,0,0,0,2
25,23,2021,5,4,149,2,3,5,0,0,2,0,1,0,3,119,29,0,1,0,0
21,23,2023,9,4,659,1,5,4,7,0,3,1,1,2,2,79,28,1,2,0,3
25,23,2020,7,2,803,0,2,5,10,0,1,1,1,0,3,94,47,0,0,0,1
24,7,2023,11,1,923,0,5,1,9,3,1,2,1,2,1,42,19,1,0,1,3
30,23,2020,1,2,373,1,5,3,7,2,2,2,3,2,0,83,50,0,0,0,3
25,23,2020,5,2,229,2,5,0,9,0,0,3,1,1,3,76,19,0,0,1,0
9,23,2023,4,1,1083,1,5,1,10,4,1,3,2,1,1,55,21,1,2,0,0
11,23,2020,2,3,169,2,1,4,7,1,2,1,0,1,2,106,42,0,1,1,0
14,23,2018,6,2,47,0,1,5,5,2,4,3,0,0,0,78,30,1,0,0,2
12,23,2021,11,1,542,0,1,3,1,0,4,2,1,0,1,82,37,1,0,0,3
16,13,2022,0,1,99,0,3,5,8,4,0,1,2,2,2,40,55,1,1,0,2
16,17,2019,8,0,853,0,3,0,10,2,1,0,1,1,0,65,67,0,2,0,3
5,23,2020,10,2,85,1,4,0,0,1,2,0,3,3,1,35,43,0,1,0,1
8,0,2018,4,4,475,0,1,1,4,2,3,1,1,3,2,33,19,1,0,1,0
20,23,2020,1,3,984,0,1,0,5,5,3,1,0,1,0,106,28,0,0,0,3
6,18,2021,0,2,901,0,1,1,9,2,1,0,2,2,3,75,54,0,2,1,0
30,23,2021,7,4,943,1,4,2,4,5,0,3,1,3,0,97,48,1,1,1,0
22,23,2018,6,5,1178,1,2,4,10,2,1,0,0,0,3,49,67,0,1,0,3
11,23,2019,8,6,1191,0,1,0,3,2,1,0,3,2,0,51,28,0,2,1,1
8,24,2019,9,0,926,1,4,3,5,1,0,3,1,3,1,116,27,0,2,0,2
1,23,2022,1,1,1059,2,4,4,0,0,1,2,3,3,1,75,37,0,0,0,3
10,23,2022,8,1,1251,0,4,2,0,2,3,0,3,2,2,92,59,0,0,0,2
8,0,2022,6,1,1165,0,1,3,1,3,2,3,1,3,2,102,64,0,0,0,1
29,10,2021,2,3,266,1,4,6,1,1,4,0,3,3,1,79,57,0,0,0,3
0,26,2019,2,4,546,0,4,5,2,1,4,2,0,0,1,105,60,1,0,0,1
2,23,2023,4,5,814,0,1,3,6,1,0,0,1,1,2,118,32,1,0,1,0
11,23,2021,10,1,142,0,4,2,0,3,2,2,3,0,1,53,22,1,0,1,1
19,23,2023,6,4,1166,1,4,6,5,1,3,2,2,0,0,72,65,0,1,1,1
26,11,2018,3,6,338,2,2,5,4,2,3,1,0,0,2,66,69,0,2,0,0
16,13,2021,2,1,707,2,3,6,10,1,3,2,3,0,0,100,70,1,0,1,1
23,23,2019,3,0,476,1,1,6,6,0,0,0,2,3,0,120,64,0,0,1,2
31,4,2022,8,3,353,0,1,4,10,3,2,1,3,1,2,111,47,0,0,1,0
29,25,2020,10,2,183,1,3,5,5,0,1,1,2,0,0,105,49,1,0,0,2
15,23,2018,7,4,520,2,2,6,3,3,1,1,2,2,3,81,18,0,2,0,0
0,27,2022,10,0,1033,1,4,0,1,5,3,0,2,3,2,33,26,1,0,1,0
5,23,2022,11,0,458,1,3,4,8,4,3,3,2,0,1,67,35,1,1,0,2
12,23,2022,7,0,146,2,4,3,10,5,3,0,2,2,1,84,56,0,0,0,1
25,23,2019,11,6,198,0,2,2,10,3,3,0,3,2,1,41,34,0,0,1,2
23,23,2022,11,4,1147,2,2,4,1,3,3,0,3,2,0,37,20,1,2,1,1
31,4,2020,3,5,74,0,2,5,5,1,3,0,3,1,0,108,68,1,0,1,0
31,9,2020,4,2,913,2,2,5,0,3,2,3,2,1,0,48,27,0,1,1,1
28,23,2019,1,4,825,1,5,5,9,4,1,0,1,3,0,73,19,1,1,0,1
22,23,2019,10,6,138,0,2,6,10,5,0,1,1,2,0,60,70,0,1,0,0
25,23,2019,9,3,736,0,1,1,3,3,4,2,1,3,3,96,35,1,1,1,0
25,23,2018,5,0,104,0,5,0,4,5,1,3,1,2,2,86,27,0,1,0,0
0,21,2023,5,3,383,2,3,5,10,3,2,1,1,0,1,40,27,1,0,1,1
16,15,2023,5,6,874,1,3,0,3,2,3,1,3,0,0,73,44,1,2,0,1
0,27,2018,2,4,78,1,1,2,2,5,0,1,0,0,1,88,41,0,0,1,2
18,23,2023,6,6,841,0,3,2,6,0,3,2,3,2,0,106,29,0,0,0,1
20,23,2023,7,1,866,0,1,4,5,1,1,1,1,0,2,74,40,0,1,1,3
